YEAR,CLUSTER,X,Y
2009,2,33.21567,-6.5389204
2009,21,3.5311244,-15.63247
2009,11,54.66839,31.704132
2009,15,-63.216087,-18.601871
2009,37,-16.101274,88.14417
2022,0,9.616136,-61.597103
2022,2,42.44602,-1.6059182
2022,7,-59.07772,18.066359
2022,6,-28.25695,68.97879
2022,38,-78.179115,-19.803827
2022,13,41.326115,-64.89268
2009,3,46.73553,-8.78165
2009,19,20.303482,2.2866514
2009,6,-43.019302,62.69773
2009,13,52.648163,-56.607483
2009,11,57.632805,39.74645
2011,16,-59.09909,-54.886013
2011,0,13.537595,-46.386272
2011,19,32.05047,0.43806276
2011,39,-30.733412,-43.54753
2016,3,42.39281,-14.474976
2016,19,28.506771,-31.058523
2016,19,14.468195,14.677505
2016,18,-33.420635,37.761436
2016,6,-12.375499,57.66784
2016,40,-6.6677957,8.829835
2016,7,-63.725677,-3.7153914
2016,11,60.93385,40.045723
2016,15,-63.546413,-20.99192
2010,21,3.923706,-29.256664
2010,41,55.555176,-22.98801
2010,3,56.086594,-4.962265
2010,19,32.791763,-34.731323
2010,6,-38.56796,75.525154
2020,16,-61.284126,-36.995586
2020,0,6.8748965,-58.890274
2020,6,25.28146,80.27574
2020,3,51.66979,2.8756635
2020,19,31.543383,6.8494644
2020,19,32.496502,5.2198057
2020,5,1.8212732,4.4336243
2020,19,16.6865,8.6629305
2020,19,10.3997135,10.770714
2020,42,7.694012,11.793258
2020,18,-37.058655,23.481647
2020,5,-20.59883,48.083694
2020,13,52.22187,-56.90788
2020,7,-60.519268,22.14759
2020,25,-59.32388,56.477257
2020,26,77.34252,9.919164
2020,28,60.902924,-36.150803
2020,10,-29.9438,-68.548454
2020,9,72.42545,-6.908483
2020,38,-79.58268,-23.02759
2020,11,61.888763,38.02881
2020,1,53.62613,26.600544
2020,0,30.175903,-64.07492
2020,43,37.24001,-44.563904
2020,23,-33.71282,-25.604784
2019,29,-19.577908,-32.31819
2019,42,-19.409166,-32.691753
2019,24,0.7274182,-60.958817
2019,29,-21.476383,-26.620138
2003,0,13.897236,-73.07369
2003,21,4.2775273,-23.193752
2003,2,20.954493,-9.957599
2003,19,10.964036,1.9145651
2003,6,-20.776663,58.494045
2003,13,51.631386,-57.033714
2003,20,-85.51573,-15.35789
2003,7,-66.78672,-3.5449212
2003,7,-57.741142,35.41758
2003,10,-36.518925,-71.549736
2003,9,70.63904,-11.264729
2003,11,64.368835,41.899387
2003,16,-46.962467,-48.69506
2016,16,-31.018707,-48.187656
2016,6,24.440321,80.46347
2016,18,-42.481247,45.70718
2016,5,-25.768208,46.49043
2016,7,-64.65909,3.2330706
2016,11,54.99027,45.394024
2016,2,44.621742,0.12739679
2016,2,44.609425,0.16604762
2016,19,31.747671,-36.078293
2016,3,44.10306,6.177762
2016,3,18.02503,49.788013
2009,3,47.46586,0.24632126
2009,0,23.529434,-60.652115
2009,11,54.64891,33.11851
2009,15,-63.400185,-21.930227
2009,6,-24.10068,76.517006
2009,16,-68.88853,-42.30592
2009,7,-74.89617,17.284782
2009,7,-26.15253,-79.18716
2009,10,9.351943,64.98942
2009,9,80.3655,-0.01922324
2009,20,-84.80587,-19.483343
2009,13,62.67346,-49.995804
2009,16,-38.914356,-47.131462
2020,16,-56.673058,-50.080257
2020,0,-2.7623553,-63.348846
2020,29,-17.630766,-29.332968
2022,0,4.8762684,-56.677086
2022,2,2.2246468,44.39146
2022,18,-42.229336,21.537676
2022,13,54.58635,-62.759155
2022,6,-12.757264,64.75274
2022,20,-81.39762,-14.219349
2022,7,-60.07099,18.170092
2022,40,-11.5660715,11.433344
2022,14,-33.28513,-11.1588
2022,16,-38.89354,-44.56816
2017,2,-5.072005,51.772438
2017,2,15.879605,35.660816
2017,5,-3.330054,31.45287
2017,19,16.62979,37.128258
2017,18,-33.13571,42.829372
2017,6,-0.11071672,74.85974
2020,0,16.657755,-55.46686
2020,21,11.286888,-32.873238
2020,3,60.22049,-4.1865697
2020,41,56.070366,-18.727316
2020,14,-23.223122,-5.4645324
2020,6,-37.499523,75.14081
2020,19,48.596516,-26.225658
2020,19,31.290995,-25.778831
2020,19,32.263935,-23.390718
2020,3,48.58913,-26.261143
2020,19,32.139927,-23.22659
2020,19,32.164764,-23.253298
2020,0,-0.6090348,-61.021194
2020,2,9.498118,36.986317
2020,33,27.008036,53.32348
2020,27,39.51228,34.996357
2020,33,20.709747,58.161533
2020,19,22.919245,34.008163
2020,33,34.159393,54.424
2020,3,45.16514,16.084627
2020,14,-32.57637,-8.97157
2020,44,-3.5741162,26.140114
2020,19,21.279165,14.919758
2020,18,-40.721195,44.99552
2020,5,-21.172216,44.39243
2020,6,-29.160282,56.31681
2011,34,-4.463496,20.798515
2011,18,-20.859133,24.210426
2011,2,-0.14936167,38.477955
2011,30,-45.46916,0.25039795
2022,16,-32.017197,-54.262814
2022,5,-10.951734,35.771816
2022,18,-43.94736,40.302143
2022,6,-0.6482294,71.324814
2022,7,-79.02665,6.710568
2022,11,54.82904,63.883286
2022,11,55.63896,35.561546
2022,2,10.905225,34.848186
2022,2,18.22499,40.36307
2022,2,18.219872,40.337475
2022,14,-38.75035,-10.855328
2010,1,-10.75637,-72.49428
2010,0,4.599743,-83.59171
2010,22,-9.448107,-22.488558
2010,16,-47.77395,-52.52981
2011,17,2.0187297,-32.57165
2011,22,-5.510279,-20.048992
2011,22,-8.099109,-21.17161
2011,22,-8.352314,-19.451796
2011,22,-8.376745,-19.402605
2011,32,-8.296139,-13.595049
2011,32,-1.4711024,-14.643784
2011,3,60.814545,-7.4342365
2011,30,-31.161446,1.2906123
2011,36,7.497701,-0.068498716
2011,5,-8.954023,-5.1215463
2011,8,-42.673573,2.3625576
2011,16,-31.899038,-49.700283
2010,16,-52.94388,-45.30615
2010,22,-11.105379,-21.522196
2010,0,-5.386899,-60.314316
2010,6,-21.374258,65.54442
2010,45,-7.3926344,-12.447228
2010,11,61.670124,31.69463
2010,33,9.207393,57.86747
2010,21,12.47619,-17.738848
2010,21,12.01096,-17.70694
2010,22,-2.1879733,-23.14512
2018,2,14.694936,42.794388
2018,13,52.895782,-52.230156
2018,6,-4.7946844,69.01294
2018,18,-39.249275,44.351036
2018,5,0.07340757,28.8405
2018,14,-24.377615,-2.3227234
2018,46,-37.70261,3.4810271
2018,7,-60.03778,18.095314
2015,22,-11.905966,-25.371824
2015,46,-36.881176,8.348678
2015,22,-7.147114,-26.410416
2015,0,20.576162,-55.45779
2015,0,9.759752,-48.74056
2015,23,-40.06153,-26.891727
2015,46,-33.279564,10.452663
2018,16,-61.506035,-37.344208
2018,0,8.585121,-62.95607
2018,34,44.161247,3.4426124
2018,47,3.9091527,-40.580544
2018,2,18.009119,42.9238
2018,47,4.0274296,-40.555668
2018,2,17.967663,42.85172
2018,48,15.468276,29.035048
2018,47,4.121639,-40.545376
2018,42,-40.349426,40.92162
2018,19,16.721483,30.952509
2018,24,-3.3496523,-43.91583
2018,5,-10.047219,35.71771
2018,18,-33.36342,32.62216
2018,14,-37.507977,-4.159205
2018,14,-40.642254,-5.4850373
2018,14,-37.45519,-4.2160764
2018,6,-21.044691,72.04798
2018,13,49.846203,-50.555912
2018,7,-65.51663,6.089767
2018,25,-49.523705,53.129547
2018,26,69.79858,9.5297165
2018,28,65.80367,-31.67146
2018,9,79.61084,-9.1244755
2018,10,19.958485,71.40141
2018,10,-29.293379,-67.852005
2018,11,74.57941,33.951054
2018,11,51.770054,49.01719
2022,0,15.748816,-71.37474
2022,41,51.419884,-22.989508
2022,3,60.478886,-7.6002436
2022,18,-22.54067,22.965315
2022,19,33.397587,-31.387758
2022,18,-27.180252,5.2782702
2022,6,-29.83607,77.18092
2022,13,56.089478,-55.533783
2022,30,-23.842098,-48.42139
2022,16,-53.096153,-47.835857
2022,23,-31.414808,-37.316483
2007,2,49.884888,-4.4233932
2007,20,-80.83211,-19.204159
2007,6,-17.639772,52.69456
2013,2,6.798049,44.980206
2013,33,22.81322,56.643997
2013,2,15.559892,56.657425
2013,33,28.968138,35.80994
2013,2,18.127138,51.927658
2013,48,25.096605,28.817076
2013,48,25.092585,28.880774
2013,33,22.993338,56.559772
2013,2,44.5074,34.424377
2013,3,57.755795,-8.738486
2013,49,18.629711,26.629732
2013,2,12.460161,29.542583
2013,18,-45.85863,33.11826
2013,19,5.932037,8.507181
2013,42,18.586576,26.657484
2013,2,12.46035,29.542583
2013,18,-45.858826,33.11794
2013,19,15.519685,26.146626
2013,21,15.296475,-23.105972
2013,2,24.643637,-16.733007
2013,18,-45.859554,33.11573
2013,19,17.589825,7.301676
2013,36,16.756966,-4.686079
2013,3,57.809868,-8.714046
2013,7,-71.72139,-9.694511
2022,0,12.326212,-59.584084
2022,50,-75.93839,44.84125
2022,16,-62.382404,-51.82909
2015,0,9.530435,-61.660004
2015,2,-16.652601,-17.043612
2015,16,-34.899364,-46.564037
2015,11,52.43278,46.502945
2015,23,-36.624752,-32.193707
2018,48,35.49674,17.235273
2018,2,32.068413,-5.166712
2018,3,47.455868,-14.884649
2018,19,14.9301815,15.931191
2018,19,10.413398,23.17103
2018,19,14.742502,2.2845597
2018,14,-30.343693,-5.843142
2018,19,27.520588,-23.725653
2018,18,-37.62741,47.595715
2018,6,-42.901493,63.020775
2018,7,-74.19141,31.743834
2009,2,43.327957,-0.9586895
2009,14,-25.522604,-11.131812
2009,19,29.03742,6.8337817
2009,19,30.041311,10.8329315
2009,18,-42.969448,33.48666
2009,20,-80.11498,-18.519339
2009,13,48.412403,-49.456127
2022,51,-9.346965,-39.79121
2022,51,-19.5338,-44.871765
